"","X1","X2","X3","X4"
"1",0.647812091083479,4.85947412059857,4.85947412059858,4.75719422792911
"2",8.89452896453804,8.92531149188718,8.92531149188719,7.03003707597003
"3",4.34790104507953,0.216622499247134,0.216622499247132,6.00569483287434
"4",5.82869978697538,4.63338102799771,4.63338102799772,2.49096079247964
"5",6.12161408449526,3.66406414408772,3.66406414408773,7.48023158998565
"6",6.26791391439855,3.03603925494984,3.03603925494985,5.08339033713617
"7",4.69807065692091,3.74137222999007,3.74137222999008,4.29672371443599
"8",5.08202183443536,6.02671261036653,6.02671261036652,4.32755595255383
"9",1.87417759040364,6.0291613909702,6.02916139097021,5.01430034375324
"10",6.9332951378078,0.719968235198198,0.719968235198203,4.64996076380702
"11",1.02090779302821,6.00912839177128,6.00912839177126,5.78822534768316
"12",6.83169763593485,3.65341286457989,3.6534128645799,6.6199123299926
"13",2.06600426593546,3.15159061591718,3.15159061591717,1.78114716233577
"14",2.56152949090574,4.713598058051,4.713598058051,4.7853153539321
"15",5.41171567689123,1.68347048861341,1.68347048861343,5.58978816725064
"16",1.44673836607782,4.43154588697141,4.43154588697141,5.63218554160919
"17",3.30510098523049,1.70148210696686,1.70148210696685,0.396385500170574
"18",3.59155661432207,7.47872629546325,7.47872629546328,7.69897567424491
"19",4.42739328126964,1.65147052065654,1.65147052065656,4.66109573528774
"20",4.6038451248465,1.01317904891638,1.01317904891639,3.77572806798999
"21",0.903186028652265,3.94786559792891,3.94786559792891,4.89972039413786
"22",1.77894034497976,3.18386504596061,3.1838650459606,1.30389071825635
"23",2.39641564733938,4.67340847590994,4.67340847590991,6.87362544322874
"24",2.04761786474698,4.26914377911421,4.26914377911422,6.42423885854025
"25",1.12099779973002,2.29249555943386,2.29249555943389,3.09502606442885
"26",2.0293416114476,3.62934410079242,3.6293441007924,5.59372755312785
"27",6.43501018521075,0.589829608466387,0.58982960846639,8.09749525856557
"28",2.90819318526855,7.97448810344935,7.97448810344934,8.44347057205827
"29",1.7442533311548,2.47508385701067,2.47508385701066,0.305945744709875
"30",0.0660761518602424,5.79287614788952,5.79287614788953,7.12893455413134
"31",1.42743465722469,1.42838578161386,1.42838578161384,0.559300071351132
"32",1.0937557100339,2.31100089297677,2.31100089297678,4.1845288515077
"33",7.19994799984581,0.601527582817928,0.601527582817925,5.74535509173213
"34",4.92539228309455,5.81302612818699,5.81302612818701,0.356291720648538
"35",1.81960493580593,0.774264936835782,0.774264936835794,1.67829171435682
"36",4.33884243237927,2.40777524184506,2.40777524184507,3.25299694287835
"37",8.61428979036245,0.199534560655502,0.199534560655444,6.73777089275405
"38",4.84200757509825,2.44148323131798,2.44148323131796,4.51640501642456
"39",1.84620452203489,1.81091398038645,1.81091398038644,1.28733840897472
"40",4.7363787543789,1.6116922458942,1.61169224589419,7.61572267710843
"41",4.60113778629785,6.55589328037055,6.55589328037055,0.868873207238104
"42",2.51311252657431,3.97543290307329,3.97543290307329,6.26635346842351
"43",2.78144226400849,2.142840447803,2.14284044780304,1.18780754643004
"44",7.64664514647588,5.23185646838394,5.23185646838394,3.89903927078294
