,Intensity_Ki67 vs. Intensity_Ki67,Intensity_Ki67 vs. Intensity_MPO,Intensity_Ki67 vs. Intensity_NGFR,Intensity_Ki67 vs. Intensity_CD68,Intensity_Ki67 vs. Intensity_CD163,Intensity_Ki67 vs. Intensity_CD20,Intensity_Ki67 vs. Intensity_CD31,Intensity_Ki67 vs. Intensity_CD3,Intensity_Ki67 vs. Intensity_Adipocytes,Intensity_Ki67 vs. Intensity_Erythroids,Intensity_Ki67 vs. Intensity_CD34,Intensity_MPO vs. Intensity_Ki67,Intensity_MPO vs. Intensity_MPO,Intensity_MPO vs. Intensity_NGFR,Intensity_MPO vs. Intensity_CD68,Intensity_MPO vs. Intensity_CD163,Intensity_MPO vs. Intensity_CD20,Intensity_MPO vs. Intensity_CD31,Intensity_MPO vs. Intensity_CD3,Intensity_MPO vs. Intensity_Adipocytes,Intensity_MPO vs. Intensity_Erythroids,Intensity_MPO vs. Intensity_CD34,Intensity_NGFR vs. Intensity_Ki67,Intensity_NGFR vs. Intensity_MPO,Intensity_NGFR vs. Intensity_NGFR,Intensity_NGFR vs. Intensity_CD68,Intensity_NGFR vs. Intensity_CD163,Intensity_NGFR vs. Intensity_CD20,Intensity_NGFR vs. Intensity_CD31,Intensity_NGFR vs. Intensity_CD3,Intensity_NGFR vs. Intensity_Adipocytes,Intensity_NGFR vs. Intensity_Erythroids,Intensity_NGFR vs. Intensity_CD34,Intensity_CD68 vs. Intensity_Ki67,Intensity_CD68 vs. Intensity_MPO,Intensity_CD68 vs. Intensity_NGFR,Intensity_CD68 vs. Intensity_CD68,Intensity_CD68 vs. Intensity_CD163,Intensity_CD68 vs. Intensity_CD20,Intensity_CD68 vs. Intensity_CD31,Intensity_CD68 vs. Intensity_CD3,Intensity_CD68 vs. Intensity_Adipocytes,Intensity_CD68 vs. Intensity_Erythroids,Intensity_CD68 vs. Intensity_CD34,Intensity_CD163 vs. Intensity_Ki67,Intensity_CD163 vs. Intensity_MPO,Intensity_CD163 vs. Intensity_NGFR,Intensity_CD163 vs. Intensity_CD68,Intensity_CD163 vs. Intensity_CD163,Intensity_CD163 vs. Intensity_CD20,Intensity_CD163 vs. Intensity_CD31,Intensity_CD163 vs. Intensity_CD3,Intensity_CD163 vs. Intensity_Adipocytes,Intensity_CD163 vs. Intensity_Erythroids,Intensity_CD163 vs. Intensity_CD34,Intensity_CD20 vs. Intensity_Ki67,Intensity_CD20 vs. Intensity_MPO,Intensity_CD20 vs. Intensity_NGFR,Intensity_CD20 vs. Intensity_CD68,Intensity_CD20 vs. Intensity_CD163,Intensity_CD20 vs. Intensity_CD20,Intensity_CD20 vs. Intensity_CD31,Intensity_CD20 vs. Intensity_CD3,Intensity_CD20 vs. Intensity_Adipocytes,Intensity_CD20 vs. Intensity_Erythroids,Intensity_CD20 vs. Intensity_CD34,Intensity_CD31 vs. Intensity_Ki67,Intensity_CD31 vs. Intensity_MPO,Intensity_CD31 vs. Intensity_NGFR,Intensity_CD31 vs. Intensity_CD68,Intensity_CD31 vs. Intensity_CD163,Intensity_CD31 vs. Intensity_CD20,Intensity_CD31 vs. Intensity_CD31,Intensity_CD31 vs. Intensity_CD3,Intensity_CD31 vs. Intensity_Adipocytes,Intensity_CD31 vs. Intensity_Erythroids,Intensity_CD31 vs. Intensity_CD34,Intensity_CD3 vs. Intensity_Ki67,Intensity_CD3 vs. Intensity_MPO,Intensity_CD3 vs. Intensity_NGFR,Intensity_CD3 vs. Intensity_CD68,Intensity_CD3 vs. Intensity_CD163,Intensity_CD3 vs. Intensity_CD20,Intensity_CD3 vs. Intensity_CD31,Intensity_CD3 vs. Intensity_CD3,Intensity_CD3 vs. Intensity_Adipocytes,Intensity_CD3 vs. Intensity_Erythroids,Intensity_CD3 vs. Intensity_CD34,Intensity_Adipocytes vs. Intensity_Ki67,Intensity_Adipocytes vs. Intensity_MPO,Intensity_Adipocytes vs. Intensity_NGFR,Intensity_Adipocytes vs. Intensity_CD68,Intensity_Adipocytes vs. Intensity_CD163,Intensity_Adipocytes vs. Intensity_CD20,Intensity_Adipocytes vs. Intensity_CD31,Intensity_Adipocytes vs. Intensity_CD3,Intensity_Adipocytes vs. Intensity_Adipocytes,Intensity_Adipocytes vs. Intensity_Erythroids,Intensity_Adipocytes vs. Intensity_CD34,Intensity_Erythroids vs. Intensity_Ki67,Intensity_Erythroids vs. Intensity_MPO,Intensity_Erythroids vs. Intensity_NGFR,Intensity_Erythroids vs. Intensity_CD68,Intensity_Erythroids vs. Intensity_CD163,Intensity_Erythroids vs. Intensity_CD20,Intensity_Erythroids vs. Intensity_CD31,Intensity_Erythroids vs. Intensity_CD3,Intensity_Erythroids vs. Intensity_Adipocytes,Intensity_Erythroids vs. Intensity_Erythroids,Intensity_Erythroids vs. Intensity_CD34,Intensity_CD34 vs. Intensity_Ki67,Intensity_CD34 vs. Intensity_MPO,Intensity_CD34 vs. Intensity_NGFR,Intensity_CD34 vs. Intensity_CD68,Intensity_CD34 vs. Intensity_CD163,Intensity_CD34 vs. Intensity_CD20,Intensity_CD34 vs. Intensity_CD31,Intensity_CD34 vs. Intensity_CD3,Intensity_CD34 vs. Intensity_Adipocytes,Intensity_CD34 vs. Intensity_Erythroids,Intensity_CD34 vs. Intensity_CD34
0,1.0315451914498834,1.272689583315218,1.1753487333413488,1.2072648092040055,1.5540341308280199,0.8117405937755052,0.8721750988001139,1.046372289486007,6.8505416077354875,0.8430725739694753,1.2613623382315269,1.2726870765465994,1.1067455668936301,1.2677660419971097,1.549399859336329,1.5390430618082833,1.046935322580265,1.0866360741760017,0.981055274831514,11.149780591438049,0.9390047669352962,1.1819879713895336,1.1753285772641526,1.2677657335598849,0.8788272201518439,1.3325826603926592,1.5916177272956846,1.025602540284582,1.0945472200748327,1.2223577728212607,9.442662009994574,0.8154898870401108,1.5727160316278008,1.207257770750051,1.5494092356744982,1.3325827001649273,1.1953669217648515,1.670238798410227,1.0348028865555077,1.0562071062552014,1.4016667569847103,8.184263605570932,0.8376789262547667,1.1137876322904698,1.5540284511821467,1.5390609179819523,1.5916221974390876,1.6702383670332326,1.2409440071473665,1.327249377954258,1.3718939218011252,1.4902895347380163,11.527018563918064,1.059666149116562,1.9169706784059375,0.8117364259332809,1.0469371480538192,1.0256091558794151,1.0348046503783501,1.3272161976913106,0.49970599944703376,0.8219647841957133,1.0541510706727262,7.637826087162305,0.5839943693461981,1.1723500887548473,0.8721733468163267,1.0866573303655802,1.0945546912767719,1.0562095043615234,1.3721318717287792,0.8220104240796442,0.8028219958930543,1.0003568600163095,7.254977880427277,0.6670710709282249,1.4525182897882423,1.0463721352659956,0.9810533934463757,1.2223577732153446,1.401666756987397,1.490289378302535,1.0541504473332874,1.0003568534145604,1.509108427302962,8.600341153010259,0.8659789546714987,1.9183722338704579,6.850541579510142,11.149780591438057,9.442662009994569,8.184263605562093,11.527018563915876,7.637825935929021,7.254973181553509,8.600341153010257,6.607267228349414,4.350320917522619,9.313334146430817,0.8730381355122958,0.969021268199906,0.8467235397409554,0.8577477919885905,1.097018345455296,0.6044586698720054,0.6969723647960951,0.874446388735927,4.385447780937241,0.4276020977546628,1.2026451023284443,1.2612086695605689,1.18198797138953,1.5727160316277995,1.1137876322904656,1.9169706784059353,1.1723500887547018,1.4525182873091933,1.9183722338704579,9.313334146430815,1.1003388036054067,2.714676609712918
1,1.041207017566985,1.26317159244463,1.164560080454135,1.202523283190894,1.532683785552079,0.8197581054930623,0.8786460530231832,1.0442923403858715,6.590172252805173,0.8451672267876765,1.2431349260285796,1.2631680876589717,1.1023611052458306,1.2573080586511038,1.5284504042481784,1.5114605243117993,1.0429274151326786,1.0894147948533945,0.9613385530930727,10.745221640463402,0.9387750748014023,1.1582309873077719,1.1645344567395397,1.2573075882638918,0.8928895277572798,1.3218812569855551,1.5659878139269632,1.0229679494291106,1.0950982530348221,1.2035642025663356,9.043388954587227,0.816954947571002,1.5406273406277287,1.2025143272275145,1.5284633169269186,1.3218813220208303,1.2044219049880578,1.6429607265765052,1.0344758997394083,1.0544077343452611,1.3845375108176532,7.855609394423822,0.843067101024011,1.1035564341869097,1.5326760900909833,1.5114847060717345,1.565994069822511,1.6429604611562232,1.2455148132648104,1.3110023759729783,1.3501918289588928,1.4594076752551228,10.965759025510623,1.047414042761029,1.8631419235010422,0.8197527515341718,1.0429301156565558,1.0229771270936288,1.0344784877142588,1.3109604290559793,0.5216677083920935,0.8292724998784848,1.05542909991518,7.312515845643211,0.5941533172228137,1.1537130257853523,0.8786439885017452,1.089441980362243,1.0951080778700295,1.0544112730217186,1.3504604374880531,0.8293322251025319,0.8173511056750605,0.9991815864732454,6.955728381691849,0.6810666145348182,1.4189567617554344,1.0442920828456037,0.9613356362755748,1.2035642033107197,1.3845375108233764,1.4594074130862469,1.055428089866189,0.9991815745589376,1.5441844722892417,8.172742019076201,0.8622329136818965,1.8842871908429715,6.590172203519165,10.745221640463406,9.043388954587222,7.855609394405388,10.965759025506005,7.312515593600978,6.955720883327849,8.1727420190762,6.261382193553713,4.189787491992613,8.825788724237803,0.8776070247061187,0.9715154122375245,0.8506665261516817,0.8656995143913457,1.0874914384250423,0.6163651430185856,0.7144690577062612,0.8724009144538254,4.2256928323676135,0.4453977980943485,1.2033674281797992,1.242931920285311,1.1582309873077654,1.5406273406277273,1.1035564341869033,1.86314192350104,1.1537130257850152,1.4189567570250845,1.8842871908429715,8.825788724237803,1.0991947750093705,2.5725655097439533
2,1.051159190320036,1.2533624321986259,1.1534631807356752,1.1976212538866708,1.510306845530248,0.8282911373583983,0.8857935842414755,1.041399862698474,6.318544705794882,0.8472471410433179,1.224607335028507,1.253357566506154,1.097712394132425,1.2462617378289977,1.5061314743326464,1.4827451198591457,1.0385792380095025,1.0920013252181004,0.9410892969520712,10.317925750179485,0.9386384605317633,1.1349061744175577,1.1534308088337337,1.2462610269681957,0.9076680206024041,1.3104347878410674,1.5390703935799546,1.0201549333286457,1.0957882111411563,1.183671631120953,8.625405331317745,0.8185078765613858,1.5069070881755529,1.1976099517193206,1.5061491357096457,1.3104348931213612,1.2134942667446598,1.6146004618696332,1.033881090873875,1.0528101757047004,1.3668991618267308,7.5131167529037794,0.8486597334534103,1.0931369598520564,1.5102965127414785,1.482777641943824,1.5390790932210276,1.6146005340077885,1.249893461093697,1.2941386623100355,1.327637450159723,1.4270946205683004,10.380628122482385,1.034450749523411,1.8065281355410352,0.8282843233373001,1.0385831998707673,1.0201675928271436,1.0338848508288834,1.2940860575123698,0.5447475063912441,0.8369520661904688,1.056790235236548,6.973165940684895,0.6047599662586172,1.1340678992607724,0.8857911969700516,1.092035849973108,1.0958011123726372,1.0528153506474824,1.327939562602753,0.8370296324327334,0.8326035334458317,0.997403992083126,6.642927455718068,0.6957699416917761,1.3832311955713072,1.0413994370368334,0.9410848175579897,1.1836716325090528,1.3668991618387325,1.4270941859019017,1.0567886146422134,0.9974039708381941,1.5811007390130882,7.72847326192691,0.858696802074071,1.8452123683303836,6.318544620693888,10.317925750179489,8.62540533131774,7.51311675286591,10.380628122472775,6.973165524771849,6.642915608380127,7.728473261926908,5.900538306495876,4.021275839313044,8.317157916955342,0.8823188009233788,0.9743567898407633,0.8548722407811602,0.874153691158277,1.0773919333557245,0.6288567076513792,0.7330118875668904,0.8708729500708047,4.057793712684524,0.464216432711366,1.2023646556183514,1.224341142146698,1.134906174417543,1.506907088175551,1.093136959852045,1.806528135541034,1.1340678992600053,1.3832311866633193,1.845212368330384,8.317157916955342,1.0966930359798523,2.4243083822358065
3,1.0613519259497501,1.24331513084059,1.1421275789060679,1.192577773674198,1.4869305625516327,0.8373414526536838,0.8936715105077829,1.0376083048745248,6.036455047238307,0.8492999307577818,1.2059886483896138,1.243308423977006,1.0927785051093504,1.2346512929054185,1.4824332921648598,1.4530078148088912,1.0338748259187411,1.0942872579636296,0.9204118218569963,9.867743525939998,0.9386088334888221,1.1125007630909043,1.1420869445013215,1.234650228683677,0.9231226472129853,1.2982198403248437,1.5109240432242343,1.0171646267627519,1.096617769185879,1.1627177609471502,8.189463590412108,0.8201330812527209,1.4716823396785372,1.1925636356921023,1.4824572775007594,1.2982200089801392,1.2224794956628147,1.5852310910315914,1.0329876829711353,1.051459102917691,1.3487718122021461,7.157720114423661,0.8544417667600743,1.0825901240224467,1.4869168161923394,1.4530512422423547,1.5109360635151883,1.5852317619366008,1.2539800936562755,1.2767248550429409,1.3043066508816445,1.3933920912693345,9.773105490402951,1.0207846970757812,1.7472325395899757,0.837332866410039,1.0338805886742173,1.017181985891098,1.0329930912783556,1.2766594461344318,0.5689195138310551,0.8449962146544069,1.0581881654938559,6.620571527898808,0.6157960420730705,1.1134789263131675,0.8936688144511785,1.0943307838484229,1.0966346847045636,1.0514666020458097,1.3046452210070043,0.8450961567213569,0.8485591397902754,0.9950021886480851,6.317390097834653,0.711113404069555,1.3454378949881889,1.037607608880287,0.9204050098762262,1.1627177635005117,1.3487718122268886,1.3933913786312861,1.0581855918058085,0.9950021512418525,1.6196198582146253,7.268801320351168,0.8554190432317292,1.8005598638737963,6.036454902012706,9.867743525940002,8.189463590412107,7.157720114347128,9.773105490383287,6.620570848610044,6.317371570875523,7.268801320351165,5.5256114248199735,3.8450479028647644,7.788676300175521,0.887161415505676,0.9775740434886758,0.859327021299954,0.8831178279529891,1.0667203871608972,0.6419211865300037,0.7525428709844334,0.869956119663985,3.881987394032265,0.48404807092857577,1.1993918551698206,1.2056422831599696,1.1125007630908705,1.4716823396785355,1.0825901240224232,1.747232539589975,1.113478926311455,1.3454378784465957,1.8005598638737959,7.788676300175521,1.0926300930732045,2.2702650840215095
4,1.0717427902913619,1.2330738023079684,1.1306180187909225,1.1874057791197552,1.4625259231743106,0.8469365734030092,0.9023761129613516,1.032783243692685,5.74423389054479,0.8513152063945769,1.1875148697329103,1.2330645860458533,1.0875200664487736,1.2224803260236838,1.457275110735231,1.4223191595402287,1.0287782907209462,1.0961218198400002,0.899396815094365,9.39325261111189,0.9387023473466711,1.0916611768850322,1.130567250329647,1.222478737785585,0.9392387097954014,1.2851724881064153,1.4815547416334225,1.0139895376049672,1.0975891755661213,1.1407064029634615,7.735405690390431,0.8218124397261277,1.435037797525001,1.1873882295832665,1.457307566283754,1.285172757784635,1.2312518082260195,1.5548724157723224,1.031747924293096,1.0504122202243986,1.3301286998213775,6.789748634060446,0.8604077052092632,1.071989316530442,1.462507751876422,1.4223769135547526,1.4815713127715557,1.5548740949162925,1.2576477326818987,1.2588062356567227,1.280240741759046,1.3582625966248332,9.143578748419312,1.0063882467886096,1.6852473215828907,0.8469258512647613,1.0287866466442872,1.014013292479728,1.031755664836412,1.2587255147754026,0.5942151131555987,0.853417467621031,1.0595626171363228,6.254857032503905,0.6272680507296151,1.0919791629770366,0.9023731648255696,1.0961763874634098,1.0976113924597253,1.0504230464484632,1.2806190252891154,0.853545487761861,0.8652362724672015,0.9919353168713171,5.9793499764332125,0.7270459020129395,1.3056016569603626,1.0327821072461598,0.8993864874236893,1.1407064076639664,1.3301286998725494,1.3582614302573943,1.0595585377756958,0.991935251023376,1.6594596675936273,6.79419226264883,0.8524609326166099,1.7493867460999297,5.744233642866664,9.393252611111894,7.735405690390428,6.78974863390535,9.143578748378939,6.254855924037928,5.97932107857804,6.794192262648828,5.136785801396522,3.6609912118818904,7.2406035947071805,0.8921340882525154,0.9812131679540638,0.8640244941655473,0.8926276085222643,1.0554476064451699,0.6555804369946934,0.773035795836481,0.8697835694695693,3.6981287721243405,0.5049344932856735,1.1940983532144893,1.187066590620706,1.0916611768849516,1.4350377975249973,1.0719893165303904,1.6852473215828907,1.0919791629731934,1.305601626217464,1.7493867460999297,7.2406035947071805,1.0867105980864424,2.1105113176480605
5,1.0822093167176556,1.2227574088766449,1.1190871527544617,1.1821567653498481,1.4372463188700322,0.857024057122229,0.9119273019157166,1.0268511004345668,5.444495855854703,0.8532755174015227,1.1695737086492646,1.2227447957512028,1.081939610022665,1.2098591147608442,1.4307835352702607,1.390990493041601,1.0232974286971497,1.0973220820781837,0.8782924353530162,8.896743673104943,0.9389251944307858,1.0732647597674727,1.1190240865018537,1.2098567549084354,0.955864769604434,1.2713389076286141,1.4512095011865283,1.0106483609077965,1.0986866215299949,1.1178454181402444,7.26657473499604,0.8235073818105774,1.3973826295101945,1.1821351887746914,1.4308272369014547,1.271339337559966,1.2396132667418394,1.5237682590545796,1.030130168299244,1.0497244891071071,1.3110491987989459,6.412363373723851,0.8665073440244139,1.0615104946047713,1.4372224840201897,1.391066892610536,1.4512322736622798,1.5237715540554624,1.2607444449677383,1.2405675783100147,1.255665635277529,1.3219300005433858,8.497247554563838,0.9913490887250623,1.621088449333156,0.8570108193150927,1.0233094920499086,1.0106807666866298,1.0301411767469033,1.2404688864821882,0.6204696566868925,0.8621637256707937,1.0608260715442572,5.8789157815831805,0.639098966560867,1.0697900180959907,0.9119242303563291,1.0973900233877616,1.0987158323067538,1.0497400409792974,1.256086913790401,0.8623265160281258,0.8825265743925745,0.9882177024146517,5.631694993601422,0.7433757838285775,1.2641065069153148,1.0268492492575387,0.878276845176436,1.1178454267970863,1.3110491989051964,1.3219280968638223,1.0608196254825062,0.988217586601673,1.6998584124947647,6.308604672980589,0.8498944867859418,1.6912017390318694,5.444495434041832,8.896743673104947,7.266574734996038,6.412363373408499,8.497247554480593,5.878913976045951,5.631650090600214,6.308604672980588,4.737220173501168,3.470456216688179,6.677392239198228,0.8972067146138732,0.9852796066147945,0.8689139438060193,0.9026427655194967,1.0436357669543346,0.6697566434106006,0.7942793908413861,0.8704792898352678,3.507544859652856,0.5267497337288023,1.186234104016796,1.1689974078094214,1.0732647597672742,1.3973826295101879,1.0615104946046512,1.6210884493331572,1.0697900180873048,1.2641064497487378,1.6912017390318699,6.677392239198228,1.078721175063756,1.946344888986184
6,1.092606978560274,1.2125004233362981,1.1077050241395032,1.1768935058843708,1.4113245761711402,0.8675074305717425,0.9222816058812134,1.0198137521110768,5.140719469674026,0.8551684710783075,1.1525558170182557,1.2124833057821514,1.0760707374930534,1.1969481126006871,1.4032004380179652,1.359414260254665,1.0174712665119738,1.0977228906425618,0.8573855660835245,8.382465348103771,0.9392688973638066,1.058148710605361,1.1076273192519022,1.1969446454320944,0.9727894886848314,1.2568342591928003,1.4202415316153891,1.007173006165455,1.0998799170946778,1.0944470969340019,6.787793747685959,0.8251715480571615,1.3592601783605887,1.1768673075598297,1.4032587463045005,1.256834936341075,1.2473672079407723,1.4922430209109472,1.028125962632426,1.0494277070852687,1.2916396617845676,6.029793605206445,0.8726740171946589,1.0513701398674646,1.4112936643233867,1.3595144080884487,1.4202725878809594,1.4922487616688742,1.2631446995624236,1.2222392001766762,1.2308715910126422,1.2847316571087246,7.8411608899792995,0.9758125908959788,1.5555216331029305,0.8674913283373183,1.0174885041174626,1.0072168792082616,1.0281414339613006,1.222119996015555,0.6474292592606412,0.8711529976192777,1.0618869885628328,5.496710966799393,0.651178762789249,1.0472146101360515,0.92227863469331,1.097806683418376,1.0999182253483242,1.0494498089136621,1.2313390165190254,0.8713578508417809,0.9002652200715883,0.9839146093631803,5.278365944153877,0.7598578219496249,1.2215039186596177,1.0198107736383664,0.8573623048696412,1.0944471126475948,1.2916396620014725,1.2847285894775446,1.0618769232397747,0.9839144084634921,1.7398217832872833,5.817198341758942,0.8477744759353998,1.625991120856922,5.140718760567452,8.382465348103775,6.787793747685958,6.029793604575727,7.84116088981041,5.496708059945251,5.278297009330059,5.81719834175894,4.331230890590626,3.275455990027796,6.105126404744542,0.9023430929925422,0.9897415071517384,0.8739237797021805,0.9130803422015676,1.0313959100379886,0.6843289850838974,0.8159782125262816,0.8721236112364672,3.312244896123379,0.5492835510795144,1.175719523419079,1.1518222755531933,1.0581487106048793,1.3592601783605738,1.0513701398671855,1.5555216331029313,1.0472146101167807,1.221503813925101,1.6259911208569222,6.105126404744541,1.0685834445744966,1.7795392230396752
7,1.1028057226313785,1.2024149717695862,1.096621400646112,1.1716682540085406,1.3849345324873217,0.8783113998290354,0.9334202431508517,1.0116527219220064,4.835797287425411,0.8569888327832095,1.136835579185886,1.2023919383569803,1.0699414143936583,1.1838870622014943,1.3747087080966678,1.3279216299831917,1.011327485476666,1.0971379092333946,0.8369325052229837,7.853578756527943,0.9397194042589817,1.0472194811393805,1.0965264641687897,1.1838820270279544,0.9898281577854018,1.241746025769039,1.3889487972815264,1.0035860226864237,1.1011367473589664,1.0707991675215627,6.3028931550603176,0.8267574707977028,1.3211593897182292,1.171636872289207,1.374785762238786,1.2417470789172749,1.2543148786372276,1.46055412305377,1.025718355740425,1.0495537427514137,1.2719435586625283,5.645516779048947,0.8788522355363089,1.0418079230392552,1.384894905931335,1.3280516647289606,1.388990820384007,1.4605634435275692,1.2647193379816801,1.204018293077578,1.2061025135696084,1.24692510105568,7.18106280825826,0.9598910446203077,1.4892185107469242,0.8782921377068014,1.0113518568052864,1.0036449505386722,1.0257398356467133,1.203876216794795,0.6748988395710508,0.8803227361971412,1.0626470960197882,5.111404135567953,0.663425885478995,1.0245211799841423,0.9334177311670657,1.097240228472716,1.1011868358164432,1.0495848082550163,1.2066193385390178,0.8805776979266139,0.9183259741398088,0.979082955436152,4.92261322771049,0.7762724724325855,1.1782636693141002,1.0116479907944196,0.8368982156900562,1.070799195613096,1.2719435590973909,1.2469202230104317,1.0626315724523663,0.9790826119239797,1.7782797814678242,5.324071272891697,0.8461605119596206,1.55355295634997,4.8357961113641155,7.853578756527946,6.302893155060315,5.645516777809414,7.1810628079215,5.11139951211169,4.922508717281987,5.324071272891695,3.922315188365385,3.0776343165315327,5.528735693124344,0.9075236824261496,0.9945714550835972,0.8789906689038023,0.9238804734899174,1.018814984645234,0.6992137565986104,0.8378718279381022,0.8748188011205836,3.113871676801905,0.5723733337879946,1.1624393563120223,1.135911577198658,1.0472194811382354,1.3211593897181941,1.0418079230386175,1.4892185107469258,1.0245211799422382,1.1782634804038639,1.5535529563499697,5.528735693124344,1.0561842386868472,1.6115312019001231
8,1.1126549730019881,1.192622270168571,1.0860004442285502,1.166539999020428,1.3582888504666257,0.8893379804326401,0.9452976214956003,1.002377607239025,4.533130949259944,0.8587350780099673,1.1228132352650857,1.1925915299216536,1.0636029116533983,1.1708454202415155,1.3455478336039173,1.296892339651591,1.0049106234758454,1.0953707421238184,0.8172272350750679,7.314232198967693,0.9402510608455298,1.0414539798447464,1.085885440712576,1.1708381904710337,1.00675737383918,1.2261975494445516,1.3576923714119609,0.9999141442372991,1.1024146252060225,1.047260969231106,5.816496103186004,0.82821035989082,1.2836575152254297,1.1665029574035843,1.3456486767072284,1.2261991676432307,1.2602386956760163,1.4290032436707019,1.0228966842212586,1.050126667891133,1.2520032620267414,5.263630701240216,0.8849755050274335,1.0331270933990326,1.358238643326941,1.2970595593336487,1.3577488043239545,1.4290176671413275,1.265340735462726,1.1861321894694317,1.1816435334565771,1.2088296082753722,6.523768930656416,0.9437263068797689,1.4230185422304145,0.8893153721839265,1.004944725794257,0.9999926691840945,1.0229261489414296,1.18596531245382,0.7026393499860433,0.8895950426549166,1.0629988834797117,4.726737340346556,0.6757433925017667,1.0020310468948854,0.9452961160451896,1.0954944047513724,1.1024799096820204,1.0501698623637759,1.1822131659922661,0.8899087568938572,0.9365526048629803,0.9738003716041801,4.568291685078232,0.7923652969509332,1.1349416733244457,1.0023701837024046,0.8171772808399264,1.0472610187412252,1.252003262884041,1.2088219491821506,1.0629752245758393,0.9737997921474003,1.8139158823544015,4.833973868700822,0.8451168186049116,1.473855812644918,4.533129023457926,7.314232198967693,5.816496103186001,5.263630698843563,6.52376892999562,4.7267300708311035,4.56813514877859,4.83397386870082,3.514626325936615,2.879017910147259,4.954074447124608,0.9127293350075101,0.9997210776192739,0.8840396157613251,0.9349628820421053,1.006007020482163,0.7143101981346872,0.859649435640553,0.878667898341911,2.9144625690350607,0.5958141495695836,1.1463351960188808,1.1216617241642195,1.0414539798420792,1.2836575152253473,1.0331270933975991,1.4230185422304165,1.0020310468054578,1.1349413375235986,1.4738558126449182,4.954074447124606,1.0414549058155922,1.4440272429067271
9,1.121942403561737,1.1832803865319783,1.076062913317554,1.1615872320213514,1.3316690990654008,0.9004550074557448,0.9578550932586722,0.9919930961181388,4.237302771445567,0.860407294280111,1.1110386595639594,1.1832395224999008,1.0571418347340011,1.1580524526086613,1.3160371756078413,1.2668335292371362,0.9982848101092379,1.092144487860134,0.7986837109503159,6.770019883026186,0.9408216271152485,1.0422351296715044,1.0759246280139019,1.1580421214915082,1.0232693914294875,1.2103583458542193,1.3269636354531738,0.9961883208109529,1.1036528438935254,1.0243366315053974,5.334794636401278,0.8294544392869527,1.2475396295843864,1.161544214349595,1.3161682497754776,1.2103608270311643,1.2648281550699152,1.3979935785895268,1.0196408317535526,1.0511813797342688,1.2318539968231872,4.889652820252113,0.8909514749732705,1.0257996319386873,1.3316061132565105,1.26704699580713,1.3270391808414428,1.3980152612966765,1.2648303512156476,1.1688894619713353,1.1578830121100716,1.1708800174282468,5.878487641810772,0.9275087967473287,1.3581023832233188,0.9004290806003395,0.9983323021655853,0.9962925377402021,1.0196809417759412,1.1686966843929532,0.7303351317591963,0.898865426386119,1.0627947213522415,4.347710653572573,0.6880048082193193,0.9801850265358838,0.9578554672030651,1.0922924937548235,1.1037379588109741,1.051241102074768,1.1585092860784931,0.8992472690936024,0.9547336883569691,0.9681598833454836,4.220587904044003,0.8077933603437114,1.0922652555218324,0.9919814595845463,0.7986112720046651,1.0243367192085566,1.231853998534058,1.1708680092352317,1.0627587460690635,0.9681589034638621,1.844802591884042,4.353226887874458,0.8447487338906216,1.3868105395827142,4.2372996138049315,6.770019883026188,5.334794636401274,4.889652815567341,5.878487640497542,4.347699222996034,4.220354278109602,4.353226887874456,3.113756618578832,2.6823760667583656,4.389025551293183,0.9179402423233722,1.005119655236205,0.8889714260422331,0.9462207554331921,0.993129792929114,0.7294917259073352,0.8808924574976885,0.8838380600779927,2.7168067180578648,0.6193332347546584,1.127302578207303,1.1096172363745467,1.0422351296651249,1.2475396295841858,1.0257996319353888,1.3581023832233208,0.9801850263414684,1.0922646554268816,1.386810539582714,4.389025551293182,1.0242854552986354,1.2793250172365707
