,Intensity_Ki67 vs. Intensity_Ki67,Intensity_Ki67 vs. Intensity_MPO,Intensity_Ki67 vs. Intensity_NGFR,Intensity_Ki67 vs. Intensity_CD68,Intensity_Ki67 vs. Intensity_CD163,Intensity_Ki67 vs. Intensity_CD20,Intensity_Ki67 vs. Intensity_CD31,Intensity_Ki67 vs. Intensity_CD3,Intensity_Ki67 vs. Intensity_Erythroids,Intensity_Ki67 vs. Intensity_Adipocytes,Intensity_Ki67 vs. Intensity_CD34,Intensity_MPO vs. Intensity_Ki67,Intensity_MPO vs. Intensity_MPO,Intensity_MPO vs. Intensity_NGFR,Intensity_MPO vs. Intensity_CD68,Intensity_MPO vs. Intensity_CD163,Intensity_MPO vs. Intensity_CD20,Intensity_MPO vs. Intensity_CD31,Intensity_MPO vs. Intensity_CD3,Intensity_MPO vs. Intensity_Erythroids,Intensity_MPO vs. Intensity_Adipocytes,Intensity_MPO vs. Intensity_CD34,Intensity_NGFR vs. Intensity_Ki67,Intensity_NGFR vs. Intensity_MPO,Intensity_NGFR vs. Intensity_NGFR,Intensity_NGFR vs. Intensity_CD68,Intensity_NGFR vs. Intensity_CD163,Intensity_NGFR vs. Intensity_CD20,Intensity_NGFR vs. Intensity_CD31,Intensity_NGFR vs. Intensity_CD3,Intensity_NGFR vs. Intensity_Erythroids,Intensity_NGFR vs. Intensity_Adipocytes,Intensity_NGFR vs. Intensity_CD34,Intensity_CD68 vs. Intensity_Ki67,Intensity_CD68 vs. Intensity_MPO,Intensity_CD68 vs. Intensity_NGFR,Intensity_CD68 vs. Intensity_CD68,Intensity_CD68 vs. Intensity_CD163,Intensity_CD68 vs. Intensity_CD20,Intensity_CD68 vs. Intensity_CD31,Intensity_CD68 vs. Intensity_CD3,Intensity_CD68 vs. Intensity_Erythroids,Intensity_CD68 vs. Intensity_Adipocytes,Intensity_CD68 vs. Intensity_CD34,Intensity_CD163 vs. Intensity_Ki67,Intensity_CD163 vs. Intensity_MPO,Intensity_CD163 vs. Intensity_NGFR,Intensity_CD163 vs. Intensity_CD68,Intensity_CD163 vs. Intensity_CD163,Intensity_CD163 vs. Intensity_CD20,Intensity_CD163 vs. Intensity_CD31,Intensity_CD163 vs. Intensity_CD3,Intensity_CD163 vs. Intensity_Erythroids,Intensity_CD163 vs. Intensity_Adipocytes,Intensity_CD163 vs. Intensity_CD34,Intensity_CD20 vs. Intensity_Ki67,Intensity_CD20 vs. Intensity_MPO,Intensity_CD20 vs. Intensity_NGFR,Intensity_CD20 vs. Intensity_CD68,Intensity_CD20 vs. Intensity_CD163,Intensity_CD20 vs. Intensity_CD20,Intensity_CD20 vs. Intensity_CD31,Intensity_CD20 vs. Intensity_CD3,Intensity_CD20 vs. Intensity_Erythroids,Intensity_CD20 vs. Intensity_Adipocytes,Intensity_CD20 vs. Intensity_CD34,Intensity_CD31 vs. Intensity_Ki67,Intensity_CD31 vs. Intensity_MPO,Intensity_CD31 vs. Intensity_NGFR,Intensity_CD31 vs. Intensity_CD68,Intensity_CD31 vs. Intensity_CD163,Intensity_CD31 vs. Intensity_CD20,Intensity_CD31 vs. Intensity_CD31,Intensity_CD31 vs. Intensity_CD3,Intensity_CD31 vs. Intensity_Erythroids,Intensity_CD31 vs. Intensity_Adipocytes,Intensity_CD31 vs. Intensity_CD34,Intensity_CD3 vs. Intensity_Ki67,Intensity_CD3 vs. Intensity_MPO,Intensity_CD3 vs. Intensity_NGFR,Intensity_CD3 vs. Intensity_CD68,Intensity_CD3 vs. Intensity_CD163,Intensity_CD3 vs. Intensity_CD20,Intensity_CD3 vs. Intensity_CD31,Intensity_CD3 vs. Intensity_CD3,Intensity_CD3 vs. Intensity_Erythroids,Intensity_CD3 vs. Intensity_Adipocytes,Intensity_CD3 vs. Intensity_CD34,Intensity_Erythroids vs. Intensity_Ki67,Intensity_Erythroids vs. Intensity_MPO,Intensity_Erythroids vs. Intensity_NGFR,Intensity_Erythroids vs. Intensity_CD68,Intensity_Erythroids vs. Intensity_CD163,Intensity_Erythroids vs. Intensity_CD20,Intensity_Erythroids vs. Intensity_CD31,Intensity_Erythroids vs. Intensity_CD3,Intensity_Erythroids vs. Intensity_Erythroids,Intensity_Erythroids vs. Intensity_Adipocytes,Intensity_Erythroids vs. Intensity_CD34,Intensity_Adipocytes vs. Intensity_Ki67,Intensity_Adipocytes vs. Intensity_MPO,Intensity_Adipocytes vs. Intensity_NGFR,Intensity_Adipocytes vs. Intensity_CD68,Intensity_Adipocytes vs. Intensity_CD163,Intensity_Adipocytes vs. Intensity_CD20,Intensity_Adipocytes vs. Intensity_CD31,Intensity_Adipocytes vs. Intensity_CD3,Intensity_Adipocytes vs. Intensity_Erythroids,Intensity_Adipocytes vs. Intensity_Adipocytes,Intensity_Adipocytes vs. Intensity_CD34,Intensity_CD34 vs. Intensity_Ki67,Intensity_CD34 vs. Intensity_MPO,Intensity_CD34 vs. Intensity_NGFR,Intensity_CD34 vs. Intensity_CD68,Intensity_CD34 vs. Intensity_CD163,Intensity_CD34 vs. Intensity_CD20,Intensity_CD34 vs. Intensity_CD31,Intensity_CD34 vs. Intensity_CD3,Intensity_CD34 vs. Intensity_Erythroids,Intensity_CD34 vs. Intensity_Adipocytes,Intensity_CD34 vs. Intensity_CD34
0,0.7238305836576151,1.0889121636449655,1.0272943950034465,1.0382873938236081,1.1171961222362201,1.13157110614611,1.1206093887073143,1.2240212850888688,0.951445837313648,4.66038957803648,1,1.0889111538258527,0.7715521139655012,1.196182469563566,1.305831403620393,1.2506004877796866,1.6869842308907477,1.3443596388522387,1.041662358853068,1.1056881861351473,5.091440446901238,1,1.0272965812122203,1.1961824817426794,0.5518376613671273,1.055492393677282,1.1982420771077757,1.334818353904257,1.3377381479144923,1.082386876929711,0.874524696639854,2.5510613936832964,1,1.0382876903806606,1.30583460572018,1.0554909509951502,0.7606222195588362,1.2168458385891727,0.9252768738050293,1.242090546274506,1.437735612413308,0.9496397285288887,6.576928125016318,1,1.1171961179512002,1.2506004765789214,1.1982420781752257,1.2168458166885348,0.5450492240180982,1.3534863895058642,1.2969954797045669,1.7866434810887692,0.9773568629050664,5.6374244626104595,1,1.1315710150406029,1.686984230890748,1.3348183539042577,0.925276873804974,1.3534692386844394,0.008732145943609035,1.5442762390332263,0.06881921827844598,0.45580758461040854,2.889067807755792e-15,1,1.1206164973552633,1.3443596388523251,1.3377373732152307,1.2421008056001521,1.2969953838066315,1.5442762390332294,0.9372280746283959,1.4708777163993527,0.9973985982056865,4.705039558514552,1,1.224021270023635,1.041662358853073,1.0823864504204035,1.437735612413308,1.7866434810887686,0.0688192182784459,1.4708777163993534,1.5801908977869068,1.515767026983554,8.934341682524046,1,0.9519895306340367,1.1059737536371557,0.8745208451861226,0.9496779055925728,0.9784305836579191,0.4558075846104083,0.9975745636834381,1.5157670269867527,0.5839085991385226,3.3076734312335665,1,4.660389578036464,5.0914404469012435,2.5510613936832995,6.576928125016319,5.637424462610463,3.112483431600846e-15,4.705039558426183,8.934341682524046,3.307673431233562,0.00048108994086988165,1,1,1,1,1,1,1,1,1,1,1,1
1,0.7456503460254168,1.0838629747149717,1.0236784897980848,1.0366111016535855,1.107184809590022,1.1240376411590653,1.1145183363085527,1.2345892157418639,0.9514854392100187,4.7005981016350535,1,1.0838613090388927,0.7947851715756362,1.1850747878834385,1.2896408141493543,1.2283231598800175,1.603906879733759,1.3319892056788758,1.06664169729524,1.1036168380055034,5.263022299524739,1,1.0236817798665263,1.185074812647383,0.5826919732157446,1.046634479254387,1.1777373062777319,1.2963616631182435,1.3218445833397976,1.0797694876699588,0.868416958808869,2.5915964921512438,1,1.0366115539964347,1.2896458296751026,1.0466323035932514,0.7846474000068173,1.2011271063320779,0.908745653976476,1.2306435483615616,1.440462068972783,0.9479424938101962,6.537818196642185,1,1.1071847796929888,1.2283231382278494,1.177737308451229,1.20112706591592,0.5740772274739234,1.332873272854931,1.2806005330697139,1.7788444282040758,0.9718291215508806,5.580276168403053,1,1.124037453355478,1.6039068797337608,1.2963616631182435,0.9087456539763098,1.3328452635619568,0.014933520307330818,1.492380557402981,0.09835570920122383,0.4851314908341379,9.303953353567769e-15,1,1.1145281401137308,1.3319892056791307,1.3218433307711155,1.230657859185854,1.2806003756408124,1.492380557402984,0.955300699888504,1.4850141411464648,0.9971886436940214,4.7388646351104295,1,1.2345891850940423,1.0666416972952444,1.0797686603015122,1.440462068972783,1.7788444282040756,0.09835570920122393,1.485014141146465,1.6575134797933324,1.5156466750619966,8.632844545196228,1,0.952145447561881,1.1040040618901397,0.8684131744011223,0.9479963631430182,0.9730071813761937,0.48513149083413776,0.9974369367366389,1.5156466750707884,0.6076414087203731,3.345909202818761,1,4.700598101634997,5.263022299524742,2.591596492151246,6.537818196642186,5.5802761684030555,8.869224596776812e-15,4.738864634873798,8.632844545196228,3.3459092028187567,0.0009789700314220596,1,1,1,1,1,1,1,1,1,1,1,1
2,0.7686713569947085,1.078645047964455,1.0197972502072665,1.0347796498850643,1.0963174871839416,1.1157292501107567,1.107892458620877,1.244792528385568,0.951222567960349,4.73592039678037,1,1.0786423326181909,0.8195776162968822,1.172886639324553,1.2725258677794624,1.2049688984595597,1.5163795459659455,1.3183859561706883,1.0921062651373818,1.1009944825159927,5.442861501558621,1,1.0198021412220712,1.1728866888922098,0.6162115815388375,1.0372205994104697,1.1558631601148754,1.2548842708677752,1.3044249300932302,1.077662987676568,0.8623707422331044,2.6420853279489545,1,1.034780327941945,1.2725336247656207,1.0372173567914844,0.8103727621231184,1.1844481524679848,0.8911772127484799,1.2182360533065915,1.4424961120000008,0.9461111119322773,6.486217896395804,1,1.0963174000827334,1.2049688572384312,1.1558631644657364,1.1844480789272198,0.6062555933244815,1.308928586999904,1.2627871615531094,1.7670819640265056,0.9659967000751059,5.5160890502422415,1,1.1157288691654947,1.5163795459659528,1.254884270867775,0.8911772127479919,1.3088834516500132,0.025210202601071367,1.4376943621876734,0.13887735213452504,0.5187901535240906,3.445189000769858e-14,1,1.1079058227252938,1.3183859561714228,1.3044229341802496,1.2182558107218613,1.262786908150003,1.4376943621876759,0.9747297063446795,1.4973426100649314,0.9973272605477403,4.762474047535022,1,1.244792467022193,1.0921062651373858,1.0776614070775985,1.4424961120000008,1.7670819640265052,0.13887735213452498,1.497342610064932,1.7204495316384183,1.5172528667777845,8.341575835359956,1,0.9520237758767058,1.1015134177999646,0.8623681714400258,0.9461865065650089,0.9672839983869953,0.5187901535240904,0.9976743163619781,1.5172528668014624,0.6325823131121496,3.3847985373985514,1,4.735920396780192,5.442861501558624,2.6420853279489562,6.486217896395805,5.516089050242243,3.566984744689229e-14,4.762474046914018,8.34157583535996,3.384798537398549,0.0019606582191317545,1,1,1,1,1,1,1,1,1,1,1,1
3,0.7927256763720814,1.0733288100502458,1.0156436824168975,1.0327747517468302,1.0845687227276004,1.1062384626473536,1.100750315634528,1.2541773022793323,0.9506472985457015,4.76450689985541,1,1.073324439447196,0.8457778587798583,1.1596268590292254,1.2546393977873107,1.1808061170006625,1.4248630421935127,1.303448351886968,1.1174925010170578,1.0976804293342557,5.626174890961811,1,1.0156508578253927,1.1596269565782118,0.6523171499872048,1.0273006232272408,1.132743952567938,1.2106708669629564,1.2854165847527144,1.0767857144661073,0.8565878617480097,2.704768411940835,1,1.0327757483847408,1.2546512308333873,1.027295852695589,0.8376888250264525,1.1669636772280894,0.8727191365743657,1.2049302482066817,1.4435445778831262,0.9441483783150065,6.420771442323871,1,1.0845685192261056,1.1808060398030695,1.1327439611190624,1.1669635454270129,0.6417063146241577,1.2810615559273715,1.2435348753243,1.7504084967037352,0.9599466670737663,5.444130202659336,1,1.106237703219785,1.4248630421935347,1.2106708669629558,0.8727191365729704,1.2809898658648327,0.041969909964717535,1.3804482661148654,0.19351079073934632,0.5566100674240189,1.268896827091924e-13,1,1.1007683031610382,1.3034483518890356,1.285413453561425,1.2049572155657053,1.243534476193475,1.3804482661148672,0.995361218446209,1.5070386515535308,0.997850417714205,4.7725649923499995,1,1.2541771815039655,1.1174925010170613,1.0767827441986715,1.4435445778831264,1.7504084967037346,0.19351079073934616,1.5070386515535314,1.7643449527276358,1.5207432750741874,8.07003351252421,1,0.9516192371137728,1.0983669309044892,0.8565887037681406,0.9442529504832499,0.9613478359499915,0.5566100674240185,0.9983304942601585,1.520743275136527,0.6585994674171338,3.422397174558357,1,4.764506899854872,5.626174890961813,2.7047684119408353,6.420771442323874,5.444130202659336,1.2730066647600568e-13,4.772564990755863,8.070033512524214,3.4223971745583555,0.0038600979146084812,1,1,1,1,1,1,1,1,1,1,1,1
4,0.8175452242371711,1.0680127814278049,1.0112171549299094,1.0305787497951515,1.0719441305414645,1.0950296872844976,1.0931425474011085,1.2621674706224306,0.9497750262457881,4.784396626291324,1,1.068005842522853,0.8731157065302023,1.1453605582255835,1.2362168071811999,1.1562242839454417,1.3301486207767286,1.2871049422082859,1.142149920506812,1.0935245245418965,5.8060217330447665,1,1.011227531914259,1.1453607467407412,0.6907754947899931,1.0169682816348833,1.1086040423580337,1.1642220624745583,1.2648088413123408,1.0780416187458077,0.8513205508483646,2.781846940953524,1,1.0305801822734135,1.2362345900734582,1.0169613627811926,0.8663738824108316,1.1489165311030545,0.853621331263183,1.1908577163388563,1.4432825466781398,0.9420727752592267,6.340571911968777,1,1.0719437049988085,1.1562241418986883,1.1086040588362753,1.148916298698715,0.6804225341845399,1.2486554402483039,1.222889827100127,1.7278724327629897,0.9538097536027141,5.363941311376873,1,1.0950282012651666,1.330148620776799,1.1642220624745572,0.8536213312593042,1.2485433392761174,0.06883108242946931,1.3210710157533503,0.2657337308571938,0.5980408852458936,4.436197711883817e-13,1,1.093166424792856,1.2871049422139489,1.2648040104016791,1.19089405977879,1.2228892133863327,1.3210710157533514,1.0169275955818666,1.5131360720966687,0.998780220303926,4.765572241701133,1,1.2621672372426007,1.1421499205068142,1.0780361347421177,1.4432825466781405,1.727872432762989,0.2657337308571937,1.513136072096669,1.7844013839439155,1.5261791901371753,7.830220737148456,1,0.9509520627005169,1.0944197746876427,0.8513286903966688,0.9422163708911957,0.9553292892306481,0.5980408852458933,0.9994366905693229,1.526179190297287,0.6854749306685627,3.456242599180451,1,4.7843966262897535,5.806021733044767,2.7818469409535234,6.340571911968777,5.363941311376872,4.4432437831723076e-13,4.765572237706617,7.830220737148459,3.4562425991804506,0.007461328624009585,1,1,1,1,1,1,1,1,1,1,1,1
5,0.8427790090320549,1.0628303749726058,1.00650490160499,1.0281625136548198,1.0584352521693472,1.0812583602549024,1.0851363051020204,1.267932289463708,0.9486484857778388,4.7930809008423685,1,1.0628194110099742,0.9012252388819442,1.1301709475824395,1.2175681185302887,1.1317442984415063,1.233259163179042,1.2692380726116936,1.1653054746466351,1.0883137653151,5.972111945551969,1,1.0065197635091585,1.1301713127743351,0.7312853469441334,1.0063521532958517,1.0837380470617504,1.116199594552558,1.242559231875676,1.082714717990295,0.8469169262323821,2.876189156359453,1,1.0281645282287306,1.2175946029409748,1.0063422167772351,0.8961411520741518,1.1306312220272494,0.8342328185910518,1.1761998195589813,1.4412704131623768,0.93992315101731,6.2446075387359254,1,1.0584344072174028,1.1317440372025962,1.083738078823056,1.1306308129227292,0.72241330934662,1.2107832807828962,1.200905756698985,1.69820739649888,0.9477721741749636,5.275039582342557,1,1.0812554440475215,1.233259163179275,1.1161995945525567,0.834232818579961,1.2106093745281479,0.11237261454474345,1.260110805036771,0.3604886011312929,0.6421424045952628,1.632142738916792e-12,1,1.0851676189439676,1.2692380726276358,1.242551849600823,1.1762482759884498,1.200904831915446,1.2601108050367715,1.0390628048294848,1.5142801922076252,1.0001353288967305,4.736717505353506,1,1.26793183750221,1.1653054746466367,1.0827045960097152,1.4412704131623764,1.698207396498879,0.36048860113129283,1.5142801922076259,1.774479402006496,1.5335579897655358,7.6396030271761175,1,0.9500721420620659,1.0894655336754289,0.846939399417745,0.9401190314532766,0.9494151400978585,0.6421424045952622,1.0010252760656417,1.5335579901858594,0.7129449078888566,3.4830259274649116,1,4.793080900837636,5.972111945551969,2.8761891563594517,6.2446075387359254,5.275039582342555,1.6320154740434597e-12,4.736717495143656,7.639603027176122,3.4830259274649134,0.014454604974276945,1,1,1,1,1,1,1,1,1,1,1,1
6,0.8677747832391686,1.0579547777359015,1.0015552299932906,1.0255383300518266,1.0442494955099504,1.0642898945222254,1.076930347476357,1.270727694132178,0.9473923768326574,4.78942639775403,1,1.0579377528738905,0.9293391120678856,1.1144051563574655,1.19922092443039,1.108138229955284,1.1364173664190667,1.250051612771632,1.186224094857389,1.0819856408730741,6.112211467230389,1,1.00157612553297,1.114405849107407,0.7728929130611484,0.995729397393743,1.0587776429045346,1.0679656467961318,1.2189983826779682,1.0917967587574933,0.8436948007706626,2.9876060219630234,1,1.0255410680183754,1.199259604430573,0.9957153952429564,0.9262821456590646,1.1126551411067247,0.8151607175284322,1.1613707379524034,1.4372705019805267,0.9377925048556097,6.135066374325997,1,1.044247912462919,1.1081377594905635,1.0587777027133032,1.1126544349676306,0.7668979324656338,1.1673758056431134,1.1780071154344545,1.6612644852553782,0.9420926686122332,5.179081340522044,1,1.064284292315252,1.1364173664198216,1.0679656467961305,0.8151607174974452,1.167111400379973,0.18004970053259,1.1988733934233444,0.4795973392617864,0.6868154680966522,5.859391022404113e-12,1,1.0769706875427376,1.2500516128154815,1.2189873346963993,1.1614342227290935,1.1780057688582386,1.1988733934233442,1.0610837812809661,1.5095776881911243,1.0018465823439715,4.684026554590491,1,1.2707268372427436,1.1862240948573894,1.0917784643153696,1.4372705019805272,1.6612644852553773,0.4795973392617863,1.5095776881911247,1.732374165448274,1.5424147343961097,7.514347958740357,1,0.9491050971146415,1.083439162452007,0.8437425019386746,0.9380561530986083,0.9438640061628878,0.6868154680966514,1.0030344737867827,1.5424147354748148,0.7404479392695938,3.4998870546820915,1,4.789426397740117,6.11221146723039,2.98760602196302,6.135066374325997,5.179081340522042,5.859266128445198e-12,4.68402652907744,7.514347958740364,3.4998870546820946,0.02741547024311321,1,1,1,1,1,1,1,1,1,1,1,1
7,0.8919349597556498,1.0535391971854673,0.9963966642600324,1.0227158335125321,1.0295706418460195,1.043408136963209,1.0687161347995813,1.2698154779274338,0.94616262506906,4.772773685349395,1,1.0535132733228443,0.9567114313019445,1.0983952267529677,1.1816546103694783,1.0861119123276426,1.0416881914426355,1.2297282284227813,1.2043670510964148,1.0744826444083269,6.214020741746624,1,0.9964254534947413,1.0983965092631338,0.8146967788647734,0.9853659355446768,1.0343052534094517,1.0207995754891954,1.194410589463385,1.106176899231645,0.8419454970354854,3.115307993771643,1,1.0227194022912762,1.1817098832513475,0.9853466153225244,0.9561431705483258,1.095490467331084,0.7969761109046579,1.1467657600805836,1.4310811526530498,0.9357954647612036,6.014559931463933,1,1.0295678191484625,1.0861110852171603,1.0343053630398211,1.0954892754399834,0.8131268939633347,1.118347993414057,1.1546018824763098,1.6170549695482703,0.9370208688603331,5.0780830601941815,1,1.043397637546215,1.0416881914450022,1.020799575489194,0.7969761108205957,1.1179549542756748,0.28245880627145814,1.1385419388724438,0.6244479128793735,0.7297105084706265,2.0343333271456526e-11,1,1.0687671177082563,1.229728228539901,1.1943944274460814,1.1468473099823515,1.1545999989361515,1.1385419388724431,1.0823490478303444,1.4982323658459527,1.0038185390022123,4.6061669491204045,1,1.2698138927275848,1.2043670510964144,1.10614462029829,1.4310811526530498,1.6170549695482699,0.6244479128793735,1.498232365845953,1.6569193666468878,1.5521349206818043,7.470927167304675,1,0.9482078539562387,1.076278400397075,0.8420348071164434,0.936145105544496,0.9389264534093328,0.7297105084706255,1.0053770420938186,1.552134923373124,0.7675218077739117,3.5045549146608943,1,4.772773685309691,6.214020741746624,3.115307993771639,6.014559931463934,5.078083060194178,2.034345275329884e-11,4.6061668871219394,7.4709271673046835,3.5045549146608987,0.05073860441895296,1,1,1,1,1,1,1,1,1,1,1,1
8,0.9146249591307296,1.049720555092866,0.9910649639625317,1.019722780014237,1.0146419629445125,1.0180229442038031,1.0607186503351849,1.264563119339437,0.9451549088680598,4.743386118088945,1,1.0496818936361731,0.9824950526091989,1.0825401513434578,1.1653583740953455,1.0663638103114388,0.9513951300643044,1.2085549092954486,1.2193655198487692,1.06581954629907,6.265891552640077,1,0.9911037883143009,1.0825424650317617,0.8556430963638125,0.9755588026389964,1.0109523861300787,0.9760897024167411,1.1691706800458297,1.1263706866568783,0.8419017618925276,3.256702753759949,1,1.0197271946975055,1.1654355325705827,0.9755327371555909,0.9849945022779545,1.0796496465630234,0.7802664711575815,1.132821001522038,1.4226225072799372,0.9340793509046973,5.88700009322649,1,1.0146371453020238,1.0663623929509438,1.0109525813656566,1.0796476818836866,0.8601177808382249,1.0640010637353243,1.1312094700846194,1.5661679971754097,0.9328019958541013,4.975156445343897,1,1.0180037766788685,0.951395130071474,0.9760897024167393,0.7802664709366323,1.0634307277511994,0.4332852673707301,1.0804295407588522,0.7943530489814676,0.7680094700903124,6.811372014898208e-11,1,1.0607818189268245,1.2085549095985697,1.1691475893038683,1.1329235109205025,1.1312069566230327,1.0804295407588504,1.1021855502705482,1.4797993939455387,1.0059074996201969,4.503573275466352,1,1.2645602623324097,1.219365519848768,1.1263151724812268,1.4226225072799372,1.566167997175409,0.7943530489814676,1.479799393945539,1.549221663564123,1.5618614593070301,7.524346779278852,1,0.9475743606268722,1.06798772425523,0.8420562240672812,0.9345358018674539,0.934848991654009,0.7680094700903113,1.007914801730863,1.56186146582214,0.7937072346837054,3.495841340541646,1,4.74338611797924,6.265891552640076,3.256702753759943,5.88700009322649,4.9751564453438935,6.811380582935728e-11,4.503573129230515,7.524346779278863,3.4958413405416517,0.0914896465340112,1,1,1,1,1,1,1,1,1,1,1,1
9,0.9352289399702708,1.0465954286537797,0.9856041060508961,1.0166114331162646,0.9997645531848988,0.987823109640549,1.053183585990462,1.2545664820058005,0.9445884493546536,4.7026632954572944,1,1.0465390171710207,1.0057979496531315,1.0672825244462543,1.1507791149233966,1.0495055749366096,0.8679735014840252,1.1869292256765405,1.2310612773501224,1.0561089075660088,6.258844993951605,1,0.9856553067392987,1.0672865864695602,0.8945878422072986,0.9666110053938677,0.9893439877794901,0.935208994513444,1.143736716360122,1.1522822010188674,0.84369119559119,3.4070699537552143,1,1.0166165280069996,1.150884185009836,0.966576662177695,1.0120847845957386,1.0656015601097952,0.7655652252500972,1.1199739331737486,1.4119838178474136,0.932814342440772,5.757476656241916,1,0.9997566555120505,1.0495032106353157,0.9893443249714605,1.0655984009171298,0.9066864801171277,1.0051561465054586,1.108442272440686,1.5098839329132343,0.9296418667842309,4.874518016469832,1,0.9877890691710708,0.8679735015049568,0.9352089945134425,0.7655652246885195,1.0043493943440844,0.6491691758307299,1.0258758946477855,0.985687485285265,0.7986256398089431,2.1923260961603902e-10,1,1.0532603018223246,1.1869292264352844,1.1437045130207484,1.1200997762821703,1.108439103842925,1.0258758946477837,1.1199591975248597,1.4543804422982978,1.0079240005999017,4.37897844541007,1,1.2545614719629739,1.2310612773501206,1.152189260054181,1.411983817847413,1.5098839329132334,0.9856874852852648,1.4543804422982975,1.4131142710761555,1.5705311325199354,7.685484608545902,1,0.9474184378167011,1.0586631861443028,0.8439431163133947,0.9334005557610037,0.931838848698997,0.7986256398089412,1.0104593042715848,1.5705311477967951,0.8186032746050776,3.474193059835674,1,4.702663295164434,6.258844993951605,3.4070699537552085,5.757476656241916,4.874518016469826,2.1923193080557227e-10,4.37897811115817,7.685484608545915,3.4741930598356805,0.16052296801890903,1,1,1,1,1,1,1,1,1,1,1,1
